endTime,artistName2,trackName,msPlayed

2022-08-11 10:26,Miley Cyrus,Bad Karma (feat. Joan Jett),188200

2022-08-11 10:30,Miley Cyrus,Never Be Me,215520

2022-08-11 10:33,Miley Cyrus,Golden G String,206266

2022-08-11 19:26,Miley Cyrus,Golden G String,4586

2022-08-11 19:56,Jason Mraz,Lucky,184648

2022-08-11 19:56,Jason Mraz,Lucky,1280

2022-08-11 19:56,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,1917

2022-08-11 19:56,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,42

2022-08-11 20:00,Jason Mraz,Lucky,1948

2022-08-11 20:00,Jacquelyn George,Every Part,238292

2022-08-11 21:11,Jason Mraz,Lucky,38229

2022-08-11 21:13,Jacquelyn George,Every Part,60800

2022-08-11 21:31,Amy Winehouse,Back To Black,5845

2022-08-11 21:32,Manuel Turizo,La Bachata,61120

2022-08-11 21:33,Rels B,cómo dormiste?,41088

2022-08-11 21:34,Duki,GIVENCHY,65173

2022-08-11 21:35,ROSALÍA,DESPECHÁ,44010

2022-08-11 21:36,Rei,Tu Turrito,46933

2022-08-12 03:19,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",5290

2022-08-12 03:22,Manuel Turizo,La Bachata,162637

2022-08-12 03:24,Rels B,cómo dormiste?,112572

2022-08-12 03:25,Rei,Tu Turrito,79504

2022-08-12 03:28,Manuel Turizo,La Bachata,162637

2022-08-12 03:28,Rei,Tu Turrito,21108

2022-08-12 03:30,Rels B,cómo dormiste?,112572

2022-08-12 03:31,Duki,GIVENCHY,84550

2022-08-12 12:03,Jacquelyn George,Every Part,239376

2022-08-12 12:06,Jason Mraz,Lucky,189613

2022-08-12 12:09,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147520

2022-08-12 12:13,Jacquelyn George,Every Part,239376

2022-08-12 12:16,Jason Mraz,Lucky,189613

2022-08-12 12:18,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147520

2022-08-12 12:22,Jacquelyn George,Every Part,239376

2022-08-12 12:25,Jason Mraz,Lucky,189613

2022-08-12 12:27,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147520

2022-08-12 12:31,Jacquelyn George,Every Part,239376

2022-08-12 12:35,Jason Mraz,Lucky,189613

2022-08-12 15:11,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,22926

2022-08-12 15:14,Jason Mraz,Lucky,189613

2022-08-12 15:15,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,65172

2022-08-12 15:20,Jacquelyn George,Every Part,239376

2022-08-12 15:23,Jason Mraz,Lucky,189613

2022-08-12 15:23,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,13522

2022-08-12 15:27,Jacquelyn George,Every Part,239376

2022-08-12 15:31,Jason Mraz,Lucky,189613

2022-08-12 15:32,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,119512

2022-08-12 15:35,Olivia Rodrigo,brutal,143746

2022-08-12 15:39,Olivia Rodrigo,traitor,229226

2022-08-12 15:43,Olivia Rodrigo,drivers license,242013

2022-08-12 18:16,Olivia Rodrigo,"1 step forward, 3 steps back",163586

2022-08-12 18:19,Olivia Rodrigo,deja vu,215506

2022-08-12 18:22,Olivia Rodrigo,good 4 u,178146

2022-08-12 18:23,Olivia Rodrigo,enough for you,18533

2022-08-12 18:26,Miley Cyrus,WTF Do I Know,171800

2022-08-12 18:29,Miley Cyrus,Plastic Hearts,205733

2022-08-12 18:32,Miley Cyrus,Angels Like You,196453

2022-08-12 18:35,Miley Cyrus,Prisoner (feat. Dua Lipa),169333

2022-08-12 18:38,Miley Cyrus,Gimme What I Want,151720

2022-08-12 18:41,Miley Cyrus,Night Crawling (feat. Billy Idol),189013

2022-08-12 18:42,Miley Cyrus,Midnight Sky,67006

2022-08-12 20:33,Alessia Cara,Best Days,211837

2022-08-12 20:36,Alessia Cara,Growing Pains,196533

2022-08-12 20:39,Alessia Cara,Slow Lie,162599

2022-08-12 20:43,Alessia Cara,Scars To Your Beautiful,230240

2022-08-12 20:47,Alessia Cara,October,240933

2022-08-12 20:50,Alessia Cara,Rooting For You,176080

2022-08-12 20:53,Alessia Cara,Bluebird,194393

2022-08-12 21:05,Alessia Cara,You Let Me Down,193728

2022-08-12 21:06,Alessia Cara,A Little More,30627

2022-08-12 21:07,Katy Perry,Last Friday Night (T.G.I.F.),1960

2022-08-12 21:07,Justin Bieber,Mistletoe,3470

2022-08-12 21:07,Miley Cyrus,Party In The U.S.A.,1570

2022-08-12 21:07,Flo Rida,Whistle,23137

2022-08-12 21:07,Black Eyed Peas,Where Is The Love?,25950

2022-08-12 21:11,Miley Cyrus,Girls Just Wanna Have Fun,186426

2022-08-12 21:14,Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",201493

2022-08-12 21:18,Katy Perry,Teenage Dream,227760

2022-08-12 21:23,Oasis,Don't Look Back in Anger - Remastered,289560

2022-08-12 21:31,5 Seconds of Summer,She Looks So Perfect,98197

2022-08-12 21:36,P!nk,Blow Me (One Last Kiss),255586

2022-08-12 21:39,Miley Cyrus,Party In The U.S.A.,202066

2022-08-12 23:57,Chris Brown,Next To You (feat. Justin Bieber),73610

2022-08-12 23:57,Green Day,21 Guns,5589

2022-08-12 23:57,5 Seconds of Summer,Try Hard,3178

2022-08-12 23:58,Who Is Fancy,Boys Like You,47957

2022-08-13 00:02,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937

2022-08-13 00:06,Tiago PZK,Entre Nosotros (Remix) [con Nicki Nicole],260000

2022-08-13 00:52,Luar La L,Caile,71499

2022-08-13 00:55,ROSALÍA,DESPECHÁ,157017

2022-08-13 00:57,Emilia,cuatro veinte,133894

2022-08-13 01:00,TINI,Fantasi,158080

2022-08-13 01:03,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937

2022-08-13 01:06,TINI,Miénteme,165275

2022-08-13 01:09,Tiago PZK,Nos Comemos (feat. Ozuna),191086

2022-08-13 01:13,Bad Bunny,Ojitos Lindos,258298

2022-08-13 01:16,Rei,Tu Turrito,164701

2022-08-13 01:18,Maria Becerra,OJALÁ,160482

2022-08-13 01:21,5 Seconds of Summer,She Looks So Perfect,25634

2022-08-13 01:21,Luar La L,Caile,74734

2022-08-13 01:27,Bad Bunny,Moscow Mule,245939

2022-08-13 01:30,Cris Mj,Una Noche en Medellín,153750

2022-08-13 01:32,Oscu,Numero 1,117862

2022-08-13 01:34,Lali,N5,154867

2022-08-13 01:38,Bad Bunny,Tarot,237894

2022-08-13 01:42,Bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23",258541

2022-08-13 01:46,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937

2022-08-13 01:49,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",187500

2022-08-13 01:53,Tiago PZK,Entre Nosotros (Remix) [con Nicki Nicole],260000

2022-08-13 01:56,Los Ángeles Azules,Otra Noche,198719

2022-08-13 02:00,Bad Bunny,Ojitos Lindos,237658

2022-08-13 07:22,Olivia Rodrigo,brutal,143746

2022-08-13 07:23,Olivia Rodrigo,drivers license,2554

2022-08-13 07:23,Olivia Rodrigo,favorite crime,2066

2022-08-13 07:23,Olivia Rodrigo,traitor,32399

2022-08-13 07:23,Olivia Rodrigo,happier,2902

2022-08-13 07:23,Olivia Rodrigo,enough for you,8428

2022-08-13 07:26,Olivia Rodrigo,good 4 u,178146

2022-08-13 18:39,Olivia Rodrigo,hope ur ok,194782

2022-08-13 21:19,Martinwhite,V16,84032

2022-08-13 21:24,Bad Bunny,Moscow Mule,245939

2022-08-13 21:27,Bad Bunny,Me Fui de Vacaciones,180929

2022-08-13 21:30,Bad Bunny,Enséñame a Bailar,176000

2022-08-13 21:33,Bad Bunny,Me Porto Bonito,178567

2022-08-13 21:35,Bad Bunny,Neverita,173119

2022-08-13 21:40,Bad Bunny,Ojitos Lindos,258298

2022-08-13 21:55,Bad Bunny,Después de la Playa,186266

2022-08-13 21:59,Bad Bunny,Tití Me Preguntó,243716

2022-08-13 22:03,Bad Bunny,Otro Atardecer,244444

2022-08-13 22:05,Bad Bunny,El Apagón,126435

2022-08-13 22:09,Bad Bunny,Tarot,237894

2022-08-13 22:59,Bad Bunny,Un Verano Sin Ti,135249

2022-08-13 23:03,Bad Bunny,Efecto,213061

2022-08-13 23:07,Bad Bunny,Moscow Mule,245939

2022-08-13 23:11,Bad Bunny,Party,227628

2022-08-13 23:14,Bad Bunny,Dos Mil 16,208615

2022-08-13 23:18,Bad Bunny,Otro Atardecer,244444

2022-08-13 23:21,Bad Bunny,Un Verano Sin Ti,148143

2022-08-13 23:23,Bad Bunny,Me Porto Bonito,178567

2022-08-13 23:25,Bad Bunny,El Apagón,89053

2022-08-13 23:59,Bad Bunny,El Apagón,1237

2022-08-14 00:01,Bad Bunny,Me Porto Bonito,178567

2022-08-14 00:05,Bad Bunny,El Apagón,201816

2022-08-14 00:08,Bad Bunny,Neverita,173119

2022-08-14 00:13,Bad Bunny,Callaita,250533

2022-08-14 00:17,Bad Bunny,Después de la Playa,230400

2022-08-14 00:20,Bad Bunny,La Corriente,198367

2022-08-14 00:20,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",1109

2022-08-14 00:20,Bad Bunny,Ojitos Lindos,3583

2022-08-14 00:23,Manuel Turizo,La Bachata,162637

2022-08-14 00:25,Emilia,intoxicao,168508

2022-08-14 00:30,Rels B,cómo dormiste?,3370

2022-08-14 00:30,ROSALÍA,DESPECHÁ,2709

2022-08-14 00:30,Emilia,cuatro veinte,133894

2022-08-14 00:30,Trueno,UN PASO,5537

2022-08-14 00:32,Manuel Turizo,La Bachata,162637

2022-08-14 00:34,Rels B,cómo dormiste?,112572

2022-08-14 00:38,Sofía Reyes,Marte,218800

2022-08-14 00:40,Emilia,cuatro veinte,133894

2022-08-14 00:43,TINI,La Loto,190666

2022-08-14 00:47,Rauw Alejandro,Desesperados,224996

2022-08-14 00:50,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937

2022-08-14 00:53,Trueno,UN PASO,192143

2022-08-14 00:56,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000

2022-08-14 00:59,Paulo Londra,Noche de Novela (feat. Ed Sheeran),191896

2022-08-14 01:02,TINI,La Triple T,167674

2022-08-14 01:04,Duki,Antes de Perderte,176727

2022-08-14 01:08,Becky G,MAMIII,226093

2022-08-14 01:11,Cazzu,Maléfica,183413

2022-08-14 01:12,Bad Bunny,Efecto,48401

2022-08-14 17:44,Manuel Turizo,La Bachata,162637

2022-08-14 17:47,La K'onga,Te Mentiría,218431

2022-08-14 17:50,Rei,Tu Turrito,35847

2022-08-14 17:50,Cazzu,Maléfica,10379

2022-08-14 17:50,TINI,Fantasi,158080

2022-08-14 20:28,Bad Wolves,Zombie,15210

2022-08-14 20:28,OneRepublic,Apologize,0

2022-08-14 20:50,Khalid,Location,148400

2022-08-14 20:55,Stevie Wonder,Isn't She Lovely,102293

2022-08-14 22:45,Miley Cyrus,Party In The U.S.A.,202066

2022-08-14 22:45,Miley Cyrus,Before The Storm – duet with Jonas Brothers (Live),29080

2022-08-14 22:49,Miley Cyrus,7 Things - Single Version,213453

2022-08-14 22:53,Miley Cyrus,Golden G String,235746

2022-08-14 22:54,Miley Cyrus,I Would Die For You,38427

2022-08-14 22:57,Miley Cyrus,WTF Do I Know,171800

2022-08-14 23:00,Miley Cyrus,Plastic Hearts,205733

2022-08-14 23:03,Miley Cyrus,Angels Like You,196453

2022-08-14 23:06,Miley Cyrus,Prisoner (feat. Dua Lipa),169333

2022-08-14 23:09,Miley Cyrus,Gimme What I Want,151720

2022-08-14 23:12,Miley Cyrus,Night Crawling (feat. Billy Idol),189013

2022-08-14 23:16,Miley Cyrus,Midnight Sky,223280

2022-08-14 23:19,Miley Cyrus,High,196760

2022-08-14 23:23,Miley Cyrus,Hate Me,157800

2022-08-14 23:26,Miley Cyrus,Bad Karma (feat. Joan Jett),188200

2022-08-14 23:29,Miley Cyrus,Never Be Me,215520

2022-08-15 00:01,Miley Cyrus,Golden G String,60521

2022-08-15 00:37,Miley Cyrus,WTF Do I Know,139072

2022-08-15 00:40,Manuel Turizo,La Bachata,162637

2022-08-15 00:42,ROSALÍA,DESPECHÁ,157017

2022-08-15 00:44,Rels B,cómo dormiste?,112572

2022-08-15 00:46,Duki,GIVENCHY,126393

2022-08-15 00:49,Manuel Turizo,La Bachata,162637

2022-08-15 00:51,ROSALÍA,DESPECHÁ,157017

2022-08-15 00:53,Rels B,cómo dormiste?,112572

2022-08-15 00:57,Bad Bunny,Party,227628

2022-08-15 01:00,WOS,ARRANCARMELO,183547

2022-08-15 01:02,Luar La L,Caile,141340

2022-08-15 01:06,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),254920

2022-08-15 01:10,Sofía Reyes,Marte,218800

2022-08-15 01:13,Luck Ra,Te Mentiría Remix,172259

2022-08-15 01:15,Harry Styles,As It Was,167303

2022-08-15 01:19,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937

2022-08-15 01:22,La K'onga,Te Mentiría,218431

2022-08-15 01:25,TINI,Fantasi,158080

2022-08-15 01:33,Duki,GIVENCHY,182610

2022-08-15 01:38,Bad Bunny,Ojitos Lindos,258298

2022-08-15 01:43,Zion & Lennox,Berlin,246061

2022-08-15 01:46,Duki,Si Quieren Frontear,20343

2022-08-15 01:46,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",187500

2022-08-15 04:51,Alejandro Sanz,Amiga Mía / Mi Soledad Y Yo / Y Si Fuera Ella - Medley/ En Vivo Desde Madrid / 2015,2716

2022-08-15 04:54,Maroon 5,She Will Be Loved - Radio Mix,131912

2022-08-15 04:55,OV7,Enloquéceme,56726

2022-08-15 04:55,Daniel Powter,Bad Day,10843

2022-08-15 04:59,Yandel,Moviendo Caderas (feat. Daddy Yankee),199026

2022-08-15 05:06,Britney Spears,...Baby One More Time,187880

2022-08-15 08:19,Lil Silvio & El Vega,Tienes La Magia,2623

2022-08-15 08:19,Los 4,Mi Historia Entre Tus Dedos,9032

2022-08-15 08:19,Gusi & Beto,Dime,40751

2022-08-15 08:21,Reik,Ya Me Enteré (feat. Nicky Jam) - Urban Version,135999

2022-08-15 08:22,Miley Cyrus,The Climb,4388

2022-08-15 08:26,Bad Bunny,Moscow Mule,245939

2022-08-15 08:30,Bad Bunny,Ojitos Lindos,258298

2022-08-15 08:33,Bad Bunny,Después de la Playa,199821

2022-08-15 16:27,Bad Bunny,Después de la Playa,11391

2022-08-15 16:30,Bad Bunny,Me Porto Bonito,178567

2022-08-15 16:34,Bad Bunny,Tití Me Preguntó,243716

2022-08-15 16:37,Bad Bunny,Un Ratito,176936

2022-08-15 16:41,Bad Bunny,Yo No Soy Celoso,230704

2022-08-15 16:45,Bad Bunny,Tarot,237894

2022-08-15 16:47,Bad Bunny,Neverita,173119

2022-08-15 16:51,Bad Bunny,La Corriente,198367

2022-08-15 16:54,Bad Bunny,Efecto,193012

2022-08-15 16:58,Bad Bunny,Party,227628

2022-08-15 17:03,Bad Bunny,Aguacero,210989

2022-08-15 17:06,Bad Bunny,Enséñame a Bailar,176000

2022-08-15 17:10,Bad Bunny,Ojitos Lindos,258298

2022-08-15 17:14,Bad Bunny,Dos Mil 16,208615

2022-08-15 20:13,Bad Bunny,El Apagón,174597

2022-08-15 20:16,Floricienta,Pobres los Ricos,198893

2022-08-15 20:17,Floricienta,Chaval Chulito,48608

2022-08-15 20:19,Floricienta,Corazones al Viento,106231

2022-08-15 20:22,Floricienta,Ding Dong,187160

2022-08-15 20:26,Floricienta,Hay un Cuento,250960

2022-08-15 20:29,Floricienta,Caprichos,199746

2022-08-15 20:33,Floricienta,Flores Amarillas,223186

2022-08-15 20:36,Floricienta,Vos Podés,168186

2022-08-15 20:38,Floricienta,Desde Que Te Vi,161511

2022-08-16 15:39,Callejeros,Rompiendo Espejos,271906

2022-08-16 15:44,Intoxicados,Mi Inteligencia Intrapersonal,276546

2022-08-16 15:48,Estelares,Ríos de Lava,223692

2022-08-16 15:52,Soda Stereo,Ella Usó Mi Cabeza Como Un Revólver - Remasterizado 2007,269760

2022-08-16 15:55,La Renga,A Tu Lado,196585

2022-08-16 16:01,Callejeros,Señales,357093

2022-08-16 16:05,Callejeros,Milonga del Rocanrol,211906

2022-08-16 16:10,La Franela,Hacer un puente,282958

2022-08-16 16:13,Intoxicados,Don Electrón,212480

2022-08-16 16:16,Attaque 77,El Francotirador,177013

2022-08-16 16:20,Fito Paez,La rueda mágica,234133

2022-08-16 16:24,Attaque 77,Hacelo por Mí,229506

2022-08-16 16:29,Los Fabulosos Cadillacs,Siguiendo la Luna - Remasterizado 2008,291973

2022-08-16 16:32,Andrés Calamaro,Tantas veces,207172

2022-08-16 16:37,Intoxicados,Nunca quise,260371

2022-08-16 16:41,Los Piojos,El Farolito,253933

2022-08-16 16:44,Airbag,Como un Diamante,182400

2022-08-16 16:47,Ratones Paranoicos,Rock del Gato,182013

2022-08-16 16:49,Sui Generis,"Quizás, Porque",132973

2022-08-16 16:53,Cruzando El Charco,Volver a Nacer,214651

2022-08-16 16:57,El Kuelgue,Circunvalación,234306

2022-08-16 17:04,Ella Es Tan Cargosa,En Redondel,418998

2022-08-16 17:06,Árbol,Prejuicios,156052

2022-08-16 17:11,Bersuit Vergarabat,Sencillamente,307306

2022-08-16 17:16,Callejeros,Creo,289760

2022-08-16 17:19,Los Piojos,Marado,187499

2022-08-16 17:25,Los Piojos,Bicho de Ciudad,320760

2022-08-16 17:29,Ciro y los Persas,Astros,252818

2022-08-16 17:32,Soda Stereo,De Música Ligera - Remasterizado 2007,213066

2022-08-16 17:37,Las Pastillas del Abuelo,Ojos de Dragón!,257600

2022-08-16 17:41,Andrés Calamaro,La parte de adelante,261626

2022-08-16 17:44,Manal,Jugo de Tomate,166400

2022-08-16 17:48,Fito Paez,Tu Vida Mi Vida,252867

2022-08-16 17:52,Vox Dei,El Momento En Que Estás,222693

2022-08-16 17:56,Las Pastillas del Abuelo,Oportunistas,228080

2022-08-16 17:58,Divididos,El 38,149533

2022-08-16 18:02,Patricio Rey y sus Redonditos de Ricota,Un Poco de Amor Francés,206200

2022-08-16 18:06,Callejeros,Jugando,293173

2022-08-16 18:11,Charly García,Mientes,254666

2022-08-16 18:14,Serú Girán,Déjame Entrar,208506

2022-08-16 18:19,Ratones Paranoicos,Para Siempre Diego,277920

2022-08-16 18:24,Callejeros,Día a Día,337466

2022-08-16 18:30,La Renga,Triste Canción De Amor,307386

2022-08-16 21:56,Skay Beilinson,Aves Migratorias,7424

2022-08-16 22:00,Árbol,Revoloteando,236920

2022-08-16 22:02,Los Enanitos Verdes,Amigos,59423

2022-08-16 22:02,Los Cafres,Capitán Pelusa,5077

2022-08-16 22:17,Los Abuelos De La Nada,Cosas Mías - Remastered 1995,150741

2022-08-16 22:18,Jason Mraz,Lucky,51328

2022-08-16 22:19,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,60202

2022-08-17 00:36,Kings of Leon,Use Somebody,21354

2022-08-17 00:39,Jason Mraz,Lucky,189613

2022-08-17 00:41,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147520

2022-08-17 00:42,Jacquelyn George,Every Part,62743

2022-08-17 00:45,Los Enanitos Verdes,Lamento Boliviano,33418

2022-08-17 02:24,Guasones,Me estás tratando mal,2048

2022-08-17 02:27,Los Abuelos De La Nada,Sin Gamulán,194954

2022-08-17 02:30,Los Abuelos De La Nada,Costumbres Argentinas - En Vivo,183019

2022-08-17 02:33,Los Abuelos De La Nada,Lunes Por La Madrugada,194226

2022-08-17 02:37,Los Auténticos Decadentes,La Guitarra,218493

2022-08-17 02:40,Los Auténticos Decadentes,Besándote - En Vivo,184346

2022-08-17 02:44,Los Auténticos Decadentes,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,234985

2022-08-17 02:49,Los Auténticos Decadentes,Loco (Tu Forma De Ser),313000

2022-08-17 02:54,Attaque 77,Chance,328746

2022-08-17 02:56,Attaque 77,Beatle,117015

2022-08-17 10:22,Attaque 77,Beatle,92118

2022-08-17 10:26,Attaque 77,Hacelo por Mí,229506

2022-08-17 10:30,Attaque 77,No Me Arrepiento de Este Amor,228266

2022-08-17 10:31,Charly García,Lluvia,96196

2022-08-17 13:18,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",11989

2022-08-17 18:18,Los Abuelos De La Nada,Cosas Mías - Remastered 1995,105480

2022-08-17 18:18,One Direction,18,5930

2022-08-17 18:24,Ruth B.,If By Chance,303653

2022-08-17 18:28,Coldplay,Let Somebody Go,241595

2022-08-17 18:31,Demi Lovato,Stone Cold,191307

2022-08-17 18:34,One Direction,Half a Heart,188546

2022-08-17 18:39,Lana Del Rey,Summertime Sadness,264773

2022-08-17 18:44,Ariana Grande,Almost Is Never Enough,327773

2022-08-17 18:48,Giveon,Heartbreak Anniversary,198370

2022-08-17 18:51,Hot Chelle Rae,Why Don't You Love Me (feat. Demi Lovato),211413

2022-08-17 18:55,Shawn Mendes,Perfectly Wrong,212773

2022-08-17 18:59,Willamette Stone,Heart Like Yours,199960

2022-08-17 19:06,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904

2022-08-17 19:11,Halsey,Sorry,220540

2022-08-17 19:17,James Arthur,Train Wreck,208826

2022-08-17 19:25,Tori Kelly,Dear No One,197846

2022-08-17 19:29,Bea Miller,like that,45508

2022-08-17 19:33,Bruno Mars,It Will Rain,257720

2022-08-17 19:36,DEZI,Seen,207272

2022-08-17 19:38,Bea Miller,like that,140805

2022-08-17 19:41,Alessia Cara,Out Of Love,227693

2022-08-17 19:44,Shawn Mendes,Never Be Alone,215813

2022-08-17 19:48,BLÜ EYES,supposed to,11735

2022-08-17 19:48,Sofía Valdés,Lonely,213440

2022-08-18 02:03,BLÜ EYES,supposed to,2090

2022-08-18 02:04,Bazzi,Will It Ever Feel The Same?,19370

2022-08-18 02:08,Halsey,Sorry,220540

2022-08-18 02:10,Shawn Mendes,Never Be Alone,113295

2022-08-18 02:13,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904

2022-08-18 02:17,James Arthur,Train Wreck,208826

2022-08-18 02:48,Bea Miller,like that,339257

2022-08-18 02:52,Ashley Kutcher,Love You From a Distance,204000

2022-08-18 02:55,Alessia Cara,Out Of Love,227693

2022-08-18 02:57,Tori Kelly,Dear No One,105241

2022-08-18 10:21,Tori Kelly,Dear No One,92622

2022-08-18 10:25,Bruno Mars,It Will Rain,257720

2022-08-18 10:28,Mimi Webb,Goodbye,10154

2022-08-18 10:28,Sofía Valdés,Lonely,176489

2022-08-18 10:30,Bruno Mars,When I Was Your Man,111871

2022-08-18 19:50,Jason Mraz,Lucky,167957

2022-08-18 19:54,Kings of Leon,Use Somebody,231381

2022-08-18 22:12,Los Abuelos De La Nada,Mil Horas,65388

2022-08-18 22:18,Bad Bunny,Moscow Mule,245939

2022-08-18 22:19,Bad Bunny,Después de la Playa,58273

2022-08-18 22:19,Bad Bunny,Efecto,4800

2022-08-18 22:25,Bad Bunny,Moscow Mule,269062

2022-08-18 22:26,Bad Bunny,Después de la Playa,71417

2022-08-18 22:35,Bad Bunny,Me Porto Bonito,178567

2022-08-18 22:40,Bad Bunny,Tití Me Preguntó,243716

2022-08-18 22:42,Bad Bunny,Un Ratito,176936

2022-08-18 22:46,Bad Bunny,Yo No Soy Celoso,230704

2022-08-18 22:50,Bad Bunny,Tarot,237894

2022-08-18 22:53,Bad Bunny,Neverita,173119

2022-08-19 00:49,Bad Bunny,La Corriente,63218

2022-08-19 02:04,Bad Bunny,La Corriente,202548

2022-08-19 02:08,Bad Bunny,Efecto,213061

2022-08-19 02:12,Bad Bunny,Party,227628

2022-08-19 02:15,Bad Bunny,Aguacero,210989

2022-08-19 02:21,Bad Bunny,Enséñame a Bailar,176000

2022-08-19 02:25,Bad Bunny,Ojitos Lindos,258298

2022-08-19 12:15,Bad Bunny,Dos Mil 16,62258

2022-08-19 12:19,Bad Bunny,Ojitos Lindos,258298

2022-08-19 12:23,Bad Bunny,Dos Mil 16,208615

2022-08-19 12:26,Bad Bunny,El Apagón,201816

2022-08-19 12:30,Bad Bunny,Otro Atardecer,244444

2022-08-19 12:35,Bad Bunny,Un Coco,196412

2022-08-19 12:36,Bad Bunny,Me Fui de Vacaciones,16630

2022-08-19 12:36,Bad Bunny,Andrea,58776

2022-08-19 12:40,Bad Bunny,Moscow Mule,245939

2022-08-19 15:23,Of Monsters and Men,Little Talks,5717

2022-08-19 15:23,Bad Bunny,Después de la Playa,157450

2022-08-19 20:33,Bad Bunny,Party,1404

2022-08-19 20:33,Bad Bunny,La Corriente,367

2022-08-19 20:33,Bad Bunny,Efecto,8630

2022-08-19 20:36,Bad Bunny,Efecto,198727

2022-08-19 20:40,Bad Bunny,Party,227628

2022-08-19 20:43,Bad Bunny,Aguacero,210989

2022-08-19 21:04,Of Monsters and Men,Little Talks,3157

2022-08-19 21:05,Bad Bunny,Moscow Mule,32507

2022-08-19 21:06,Bad Bunny,Moscow Mule,65201

2022-08-19 21:10,Bad Bunny,Aguacero,210989

2022-08-19 21:13,Bad Bunny,Enséñame a Bailar,176000

2022-08-19 21:14,Bad Bunny,Ojitos Lindos,29159

2022-08-19 23:16,Bad Bunny,Dos Mil 16,132837

2022-08-19 23:19,Bad Bunny,El Apagón,201816

2022-08-19 23:23,Bad Bunny,Otro Atardecer,244444

2022-08-19 23:33,Bad Bunny,Enséñame a Bailar,158018

2022-08-19 23:59,Bad Bunny,Un Coco,192305

2022-08-20 00:03,Bad Bunny,Otro Atardecer,244444

2022-08-20 00:06,Bad Bunny,Un Coco,196412

2022-08-20 00:12,Bad Bunny,Andrea,339611

2022-08-20 00:22,Bad Bunny,Me Fui de Vacaciones,180929

2022-08-20 00:22,Bad Bunny,Un Verano Sin Ti,18654

2022-08-20 00:22,Bad Bunny,Agosto,4543

2022-08-20 00:26,Bad Bunny,Aguacero,210989

2022-08-20 00:29,Bad Bunny,Enséñame a Bailar,176000

2022-08-20 00:33,Bad Bunny,Ojitos Lindos,258298

2022-08-20 00:37,Bad Bunny,Dos Mil 16,208615

2022-08-20 00:40,Bad Bunny,El Apagón,201816

2022-08-20 00:44,Bad Bunny,Otro Atardecer,244444

2022-08-20 00:47,Bad Bunny,Un Coco,196412

2022-08-20 00:53,Bad Bunny,Andrea,339611

2022-08-20 00:56,Bad Bunny,Me Fui de Vacaciones,180929

2022-08-20 00:59,Bad Bunny,Un Verano Sin Ti,148143

2022-08-20 01:02,Bad Bunny,Agosto,139041

2022-08-20 01:07,Bad Bunny,Callaita,250533

2022-08-20 01:10,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",187500

